2023-12-20 12:47:23,462 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:23,758 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:24,055 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:24,352 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:24,558 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: status_report
2023-12-20 12:47:24,558 DEBUG   SenderThread:1196420 [sender.py:send_request():409] send_request: status_report
2023-12-20 12:47:24,667 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:25,014 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:25,311 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
2023-12-20 12:47:25,608 DEBUG   HandlerThread:1196420 [handler.py:handle_request():146] handle_request: partial_history
